,GAME_ID,TEAM_ID,SEASON,NICKNAME,CITY,FGM,FGA,FG3M,FG3A,FTM,FTA,FOULS,isWinner
24450,21100816,1610612761.0,2011,Raptors,Toronto,31.0,73.0,3.0,15.0,15.0,24.0,14.0,1
24451,21100817,1610612751.0,2011,Nets,Brooklyn,45.0,80.0,7.0,18.0,13.0,19.0,14.0,0
24452,21100817,1610612764.0,2011,Wizards,Washington,38.0,84.0,5.0,12.0,17.0,22.0,16.0,0
24453,21100818,1610612737.0,2011,Hawks,Atlanta,39.0,81.0,4.0,15.0,19.0,27.0,12.0,0
24454,21100818,1610612765.0,2011,Pistons,Detroit,37.0,78.0,7.0,15.0,15.0,22.0,16.0,0
24455,21100819,1610612748.0,2011,Heat,Miami,33.0,82.0,4.0,18.0,12.0,16.0,14.0,1
24456,21100819,1610612763.0,2011,Grizzlies,Memphis,38.0,82.0,8.0,17.0,13.0,17.0,10.0,1
24457,21100820,1610612749.0,2011,Bucks,Milwaukee,37.0,91.0,5.0,15.0,16.0,24.0,10.0,0
24458,21100820,1610612766.0,2011,Hornets,Charlotte,36.0,85.0,2.0,12.0,16.0,24.0,20.0,0
24459,21100821,1610612742.0,2011,Mavericks,Dallas,42.0,93.0,7.0,24.0,6.0,8.0,10.0,1
24460,21100821,1610612757.0,2011,Trail Blazers,Portland,41.0,94.0,8.0,21.0,9.0,11.0,12.0,1
24461,21100822,1610612740.0,2011,Pelicans,New Orleans,36.0,77.0,5.0,12.0,26.0,35.0,14.0,0
24462,21100822,1610612759.0,2011,Spurs,San Antonio,51.0,84.0,9.0,18.0,17.0,21.0,13.0,0
24463,21100823,1610612743.0,2011,Nuggets,Denver,37.0,92.0,11.0,27.0,20.0,31.0,5.0,0
24464,21100823,1610612756.0,2011,Suns,Phoenix,34.0,82.0,8.0,22.0,23.0,29.0,16.0,0
24465,21100824,1610612744.0,2011,Warriors,Golden State,39.0,86.0,9.0,22.0,11.0,12.0,17.0,0
24466,21100824,1610612762.0,2011,Jazz,Utah,38.0,79.0,6.0,16.0,22.0,25.0,12.0,0
24467,21100825,1610612745.0,2011,Rockets,Houston,42.0,88.0,10.0,17.0,18.0,22.0,14.0,1
24468,21100825,1610612747.0,2011,Lakers,Los Angeles,36.0,84.0,3.0,11.0,32.0,36.0,15.0,1
24469,21100826,1610612737.0,2011,Hawks,Atlanta,43.0,82.0,9.0,20.0,21.0,23.0,14.0,1
24470,21100826,1610612766.0,2011,Hornets,Charlotte,38.0,81.0,3.0,7.0,17.0,24.0,14.0,1
24471,21100827,1610612738.0,2011,Celtics,Boston,32.0,76.0,9.0,18.0,13.0,14.0,16.0,1
24472,21100827,1610612754.0,2011,Pacers,Indiana,26.0,74.0,5.0,22.0,15.0,19.0,19.0,1
24473,21100828,1610612753.0,2011,Magic,Orlando,29.0,80.0,6.0,20.0,24.0,31.0,8.0,1
24474,21100828,1610612755.0,2011,76ers,Philadelphia,31.0,78.0,5.0,13.0,15.0,20.0,7.0,1
24475,21100829,1610612742.0,2011,Mavericks,Dallas,34.0,73.0,9.0,21.0,12.0,17.0,15.0,0
24476,21100829,1610612763.0,2011,Grizzlies,Memphis,31.0,80.0,9.0,20.0,23.0,27.0,10.0,0
24477,21100830,1610612740.0,2011,Pelicans,New Orleans,40.0,82.0,4.0,13.0,15.0,19.0,13.0,0
24478,21100830,1610612750.0,2011,Timberwolves,Minnesota,33.0,81.0,10.0,25.0,14.0,18.0,11.0,0
24479,21100831,1610612749.0,2011,Bucks,Milwaukee,47.0,94.0,12.0,25.0,10.0,11.0,15.0,0
24480,21100831,1610612757.0,2011,Trail Blazers,Portland,34.0,78.0,6.0,22.0,20.0,23.0,14.0,0
24481,21100832,1610612747.0,2011,Lakers,Los Angeles,47.0,97.0,1.0,9.0,10.0,18.0,13.0,0
24482,21100832,1610612756.0,2011,Suns,Phoenix,47.0,94.0,14.0,29.0,17.0,21.0,3.0,0
24483,21100833,1610612746.0,2011,Clippers,Los Angeles,44.0,89.0,11.0,27.0,10.0,19.0,17.0,0
24484,21100833,1610612758.0,2011,Kings,Sacramento,34.0,82.0,7.0,22.0,19.0,28.0,19.0,0
24485,21100834,1610612743.0,2011,Nuggets,Denver,37.0,80.0,8.0,25.0,15.0,20.0,16.0,0
24486,21100834,1610612744.0,2011,Warriors,Golden State,46.0,88.0,8.0,21.0,12.0,16.0,13.0,0
24487,21100835,1610612741.0,2011,Bulls,Chicago,35.0,89.0,7.0,22.0,22.0,31.0,19.0,0
24488,21100835,1610612752.0,2011,Knicks,New York,39.0,102.0,8.0,34.0,14.0,20.0,9.0,0
24489,21100836,1610612738.0,2011,Celtics,Boston,40.0,68.0,7.0,15.0,16.0,19.0,18.0,0
24490,21100836,1610612755.0,2011,76ers,Philadelphia,29.0,76.0,2.0,11.0,19.0,24.0,14.0,0
24491,21100837,1610612739.0,2011,Cavaliers,Cleveland,43.0,96.0,12.0,24.0,19.0,25.0,15.0,0
24492,21100837,1610612751.0,2011,Nets,Brooklyn,44.0,98.0,8.0,26.0,26.0,32.0,13.0,0
24493,21100838,1610612748.0,2011,Heat,Miami,36.0,83.0,7.0,23.0,19.0,29.0,13.0,0
24494,21100838,1610612765.0,2011,Pistons,Detroit,28.0,75.0,3.0,19.0,16.0,23.0,19.0,0
24495,21100839,1610612759.0,2011,Spurs,San Antonio,35.0,69.0,6.0,22.0,38.0,43.0,16.0,0
24496,21100839,1610612762.0,2011,Jazz,Utah,41.0,93.0,6.0,16.0,16.0,26.0,11.0,0
24497,21100840,1610612760.0,2011,Thunder,Oklahoma City,30.0,72.0,10.0,23.0,21.0,26.0,16.0,0
24498,21100840,1610612761.0,2011,Raptors,Toronto,29.0,78.0,6.0,16.0,11.0,16.0,16.0,0
24499,21100841,1610612745.0,2011,Rockets,Houston,42.0,93.0,9.0,22.0,11.0,13.0,10.0,1
24500,21100841,1610612758.0,2011,Kings,Sacramento,30.0,70.0,7.0,14.0,20.0,37.0,20.0,1
24501,21100842,1610612764.0,2011,Wizards,Washington,40.0,83.0,11.0,25.0,22.0,26.0,12.0,1
24502,21100842,1610612766.0,2011,Hornets,Charlotte,32.0,82.0,3.0,9.0,18.0,22.0,14.0,1
24503,21100843,1610612753.0,2011,Magic,Orlando,42.0,80.0,15.0,28.0,20.0,24.0,11.0,0
24504,21100843,1610612765.0,2011,Pistons,Detroit,30.0,74.0,7.0,20.0,22.0,26.0,13.0,0
24505,21100844,1610612754.0,2011,Pacers,Indiana,36.0,71.0,7.0,16.0,24.0,31.0,13.0,0
24506,21100844,1610612761.0,2011,Raptors,Toronto,36.0,75.0,10.0,20.0,16.0,24.0,12.0,0
24507,21100845,1610612749.0,2011,Bucks,Milwaukee,37.0,87.0,6.0,19.0,9.0,13.0,17.0,1
24508,21100845,1610612760.0,2011,Thunder,Oklahoma City,39.0,81.0,8.0,20.0,23.0,25.0,17.0,1
24509,21100846,1610612746.0,2011,Clippers,Los Angeles,34.0,84.0,4.0,18.0,13.0,18.0,10.0,0
24510,21100846,1610612763.0,2011,Grizzlies,Memphis,37.0,74.0,4.0,13.0,16.0,20.0,18.0,0
24511,21100847,1610612740.0,2011,Pelicans,New Orleans,36.0,80.0,9.0,15.0,10.0,10.0,7.0,1
24512,21100847,1610612747.0,2011,Lakers,Los Angeles,34.0,73.0,5.0,10.0,20.0,26.0,12.0,1
24513,21100848,1610612750.0,2011,Timberwolves,Minnesota,32.0,83.0,6.0,22.0,20.0,23.0,14.0,1
24514,21100848,1610612756.0,2011,Suns,Phoenix,47.0,82.0,7.0,20.0,13.0,16.0,17.0,1
24515,21100849,1610612743.0,2011,Nuggets,Denver,48.0,88.0,9.0,18.0,18.0,24.0,16.0,0
24516,21100849,1610612744.0,2011,Warriors,Golden State,31.0,84.0,12.0,25.0,10.0,14.0,14.0,0
24517,21100850,1610612759.0,2011,Spurs,San Antonio,35.0,87.0,7.0,24.0,7.0,10.0,14.0,0
24518,21100850,1610612762.0,2011,Jazz,Utah,31.0,73.0,4.0,14.0,25.0,33.0,18.0,0
24519,21100851,1610612745.0,2011,Rockets,Houston,37.0,80.0,10.0,19.0,10.0,13.0,13.0,1
24520,21100851,1610612757.0,2011,Trail Blazers,Portland,33.0,83.0,6.0,21.0,17.0,19.0,14.0,1
24521,21100852,1610612753.0,2011,Magic,Orlando,34.0,93.0,11.0,35.0,6.0,10.0,13.0,0
24522,21100852,1610612764.0,2011,Wizards,Washington,39.0,78.0,3.0,15.0,12.0,15.0,13.0,0
24523,21100853,1610612738.0,2011,Celtics,Boston,43.0,71.0,9.0,14.0,20.0,25.0,12.0,1
24524,21100853,1610612748.0,2011,Heat,Miami,39.0,87.0,8.0,18.0,21.0,27.0,7.0,1
24525,21100854,1610612739.0,2011,Cavaliers,Cleveland,40.0,83.0,11.0,19.0,12.0,14.0,11.0,0
24526,21100854,1610612766.0,2011,Hornets,Charlotte,37.0,79.0,3.0,11.0,13.0,16.0,10.0,0
24527,21100855,1610612751.0,2011,Nets,Brooklyn,34.0,88.0,2.0,11.0,18.0,21.0,12.0,1
24528,21100855,1610612755.0,2011,76ers,Philadelphia,39.0,85.0,6.0,17.0,23.0,26.0,16.0,1
24529,21100856,1610612742.0,2011,Mavericks,Dallas,41.0,92.0,7.0,14.0,21.0,28.0,16.0,0
24530,21100856,1610612758.0,2011,Kings,Sacramento,41.0,92.0,9.0,25.0,9.0,17.0,14.0,0
24531,21100857,1610612741.0,2011,Bulls,Chicago,39.0,90.0,9.0,20.0,11.0,16.0,12.0,0
24532,21100857,1610612752.0,2011,Knicks,New York,31.0,73.0,7.0,21.0,17.0,21.0,16.0,0
24533,21100858,1610612755.0,2011,76ers,Philadelphia,41.0,77.0,1.0,10.0,10.0,16.0,4.0,1
24534,21100858,1610612761.0,2011,Raptors,Toronto,29.0,80.0,7.0,18.0,10.0,12.0,9.0,1
24535,21100859,1610612739.0,2011,Cavaliers,Cleveland,40.0,88.0,3.0,21.0,15.0,19.0,17.0,1
24536,21100859,1610612754.0,2011,Pacers,Indiana,36.0,77.0,8.0,20.0,24.0,32.0,19.0,1
24537,21100860,1610612737.0,2011,Hawks,Atlanta,34.0,83.0,2.0,20.0,16.0,23.0,16.0,0
24538,21100860,1610612738.0,2011,Celtics,Boston,37.0,89.0,3.0,13.0,11.0,13.0,19.0,0
24539,21100861,1610612749.0,2011,Bucks,Milwaukee,42.0,85.0,8.0,25.0,15.0,24.0,16.0,1
24540,21100861,1610612752.0,2011,Knicks,New York,41.0,80.0,6.0,16.0,23.0,27.0,17.0,1
24541,21100862,1610612756.0,2011,Suns,Phoenix,38.0,79.0,7.0,24.0,10.0,14.0,12.0,0
24542,21100862,1610612763.0,2011,Grizzlies,Memphis,42.0,84.0,4.0,14.0,16.0,19.0,12.0,0
24543,21100863,1610612740.0,2011,Pelicans,New Orleans,38.0,68.0,4.0,9.0,25.0,36.0,18.0,0
24544,21100863,1610612758.0,2011,Kings,Sacramento,36.0,83.0,7.0,22.0,17.0,23.0,13.0,0
24545,21100864,1610612745.0,2011,Rockets,Houston,31.0,87.0,4.0,20.0,25.0,29.0,8.0,1
24546,21100864,1610612762.0,2011,Jazz,Utah,40.0,78.0,6.0,14.0,17.0,22.0,11.0,1
24547,21100865,1610612746.0,2011,Clippers,Los Angeles,38.0,81.0,5.0,16.0,19.0,21.0,11.0,1
24548,21100865,1610612760.0,2011,Thunder,Oklahoma City,31.0,76.0,12.0,26.0,24.0,27.0,13.0,1
24549,21100866,1610612747.0,2011,Lakers,Los Angeles,40.0,89.0,11.0,23.0,7.0,12.0,12.0,1
24550,21100866,1610612759.0,2011,Spurs,San Antonio,33.0,81.0,13.0,24.0,5.0,9.0,7.0,1
24551,21100867,1610612743.0,2011,Nuggets,Denver,41.0,82.0,9.0,22.0,22.0,31.0,13.0,0
24552,21100867,1610612750.0,2011,Timberwolves,Minnesota,42.0,84.0,8.0,24.0,15.0,18.0,14.0,0
24553,21100868,1610612744.0,2011,Warriors,Golden State,47.0,90.0,8.0,16.0,8.0,11.0,14.0,0
24554,21100868,1610612757.0,2011,Trail Blazers,Portland,42.0,88.0,10.0,23.0,24.0,28.0,12.0,0
24555,21100869,1610612765.0,2011,Pistons,Detroit,43.0,82.0,5.0,13.0,18.0,21.0,10.0,1
24556,21100869,1610612766.0,2011,Hornets,Charlotte,31.0,70.0,6.0,11.0,17.0,23.0,12.0,1
24557,21100870,1610612741.0,2011,Bulls,Chicago,37.0,86.0,11.0,22.0,11.0,19.0,15.0,0
24558,21100870,1610612748.0,2011,Heat,Miami,36.0,82.0,4.0,11.0,10.0,16.0,17.0,0
24559,21100871,1610612746.0,2011,Clippers,Los Angeles,39.0,91.0,12.0,31.0,5.0,10.0,9.0,1
24560,21100871,1610612750.0,2011,Timberwolves,Minnesota,31.0,77.0,5.0,21.0,15.0,22.0,17.0,1
24561,21100872,1610612759.0,2011,Spurs,San Antonio,37.0,76.0,7.0,20.0,26.0,31.0,17.0,0
24562,21100872,1610612763.0,2011,Grizzlies,Memphis,36.0,85.0,4.0,19.0,21.0,27.0,15.0,0
24563,21100873,1610612742.0,2011,Mavericks,Dallas,44.0,88.0,9.0,24.0,15.0,20.0,10.0,1
24564,21100873,1610612744.0,2011,Warriors,Golden State,38.0,81.0,7.0,18.0,20.0,23.0,15.0,1
24565,21100874,1610612738.0,2011,Celtics,Boston,30.0,80.0,4.0,19.0,15.0,19.0,10.0,0
24566,21100874,1610612761.0,2011,Raptors,Toronto,25.0,72.0,7.0,18.0,27.0,31.0,12.0,0
24567,21100875,1610612751.0,2011,Nets,Brooklyn,34.0,81.0,6.0,16.0,21.0,27.0,10.0,1
24568,21100875,1610612755.0,2011,76ers,Philadelphia,34.0,81.0,1.0,10.0,20.0,27.0,16.0,1
24569,21100876,1610612737.0,2011,Hawks,Atlanta,40.0,79.0,14.0,35.0,15.0,16.0,15.0,1
24570,21100876,1610612753.0,2011,Magic,Orlando,33.0,85.0,6.0,28.0,9.0,14.0,15.0,1
24571,21100877,1610612739.0,2011,Cavaliers,Cleveland,28.0,79.0,7.0,21.0,20.0,22.0,18.0,0
24572,21100877,1610612754.0,2011,Pacers,Indiana,37.0,90.0,6.0,20.0,22.0,26.0,14.0,0
24573,21100878,1610612752.0,2011,Knicks,New York,39.0,84.0,14.0,29.0,11.0,13.0,15.0,0
24574,21100878,1610612764.0,2011,Wizards,Washington,22.0,79.0,4.0,20.0,17.0,21.0,21.0,0
24575,21100879,1610612748.0,2011,Heat,Miami,44.0,85.0,2.0,14.0,15.0,17.0,11.0,0
24576,21100879,1610612766.0,2011,Hornets,Charlotte,33.0,74.0,5.0,17.0,11.0,19.0,16.0,0
24577,21100880,1610612749.0,2011,Bucks,Milwaukee,45.0,87.0,5.0,15.0,18.0,22.0,8.0,1
24578,21100880,1610612765.0,2011,Pistons,Detroit,37.0,78.0,3.0,10.0,20.0,24.0,15.0,1
24579,21100881,1610612740.0,2011,Pelicans,New Orleans,38.0,69.0,6.0,13.0,14.0,21.0,13.0,0
24580,21100881,1610612762.0,2011,Jazz,Utah,33.0,73.0,2.0,11.0,17.0,21.0,15.0,0
24581,21100882,1610612745.0,2011,Rockets,Houston,36.0,84.0,4.0,19.0,29.0,33.0,15.0,1
24582,21100882,1610612756.0,2011,Suns,Phoenix,38.0,77.0,8.0,18.0,28.0,33.0,13.0,1
24583,21100883,1610612758.0,2011,Kings,Sacramento,35.0,90.0,9.0,25.0,10.0,14.0,15.0,0
24584,21100883,1610612760.0,2011,Thunder,Oklahoma City,43.0,90.0,5.0,12.0,24.0,32.0,14.0,0
24585,21100884,1610612743.0,2011,Nuggets,Denver,41.0,92.0,5.0,17.0,10.0,15.0,15.0,0
24586,21100884,1610612747.0,2011,Lakers,Los Angeles,38.0,75.0,7.0,15.0,20.0,29.0,22.0,0
24587,21100885,1610612742.0,2011,Mavericks,Dallas,40.0,83.0,9.0,20.0,8.0,10.0,20.0,1
24588,21100885,1610612757.0,2011,Trail Blazers,Portland,35.0,83.0,6.0,25.0,18.0,23.0,12.0,1
24589,21100886,1610612744.0,2011,Warriors,Golden State,37.0,80.0,15.0,31.0,15.0,21.0,16.0,0
24590,21100886,1610612746.0,2011,Clippers,Los Angeles,44.0,81.0,10.0,22.0,14.0,30.0,10.0,0
24591,21100887,1610612739.0,2011,Cavaliers,Cleveland,34.0,66.0,3.0,8.0,27.0,33.0,16.0,1
24592,21100887,1610612764.0,2011,Wizards,Washington,38.0,87.0,4.0,14.0,9.0,12.0,10.0,1
24593,21100888,1610612738.0,2011,Celtics,Boston,37.0,81.0,5.0,14.0,15.0,22.0,14.0,1
24594,21100888,1610612751.0,2011,Nets,Brooklyn,32.0,87.0,6.0,22.0,12.0,14.0,14.0,1
24595,21100889,1610612762.0,2011,Jazz,Utah,40.0,83.0,5.0,11.0,13.0,17.0,14.0,0
24596,21100889,1610612763.0,2011,Grizzlies,Memphis,34.0,70.0,7.0,13.0,28.0,34.0,12.0,0
24597,21100890,1610612750.0,2011,Timberwolves,Minnesota,42.0,84.0,4.0,11.0,22.0,34.0,13.0,1
24598,21100890,1610612760.0,2011,Thunder,Oklahoma City,40.0,91.0,7.0,25.0,28.0,32.0,14.0,1
24599,21100891,1610612749.0,2011,Bucks,Milwaukee,37.0,84.0,9.0,23.0,16.0,26.0,10.0,1
24600,21100891,1610612754.0,2011,Pacers,Indiana,37.0,92.0,7.0,19.0,24.0,26.0,9.0,1
24601,21100892,1610612756.0,2011,Suns,Phoenix,38.0,96.0,2.0,16.0,13.0,18.0,12.0,0
24602,21100892,1610612759.0,2011,Spurs,San Antonio,40.0,76.0,9.0,18.0,16.0,19.0,24.0,0
24603,21100893,1610612748.0,2011,Heat,Miami,36.0,78.0,4.0,17.0,17.0,21.0,15.0,1
24604,21100893,1610612752.0,2011,Knicks,New York,31.0,73.0,9.0,30.0,14.0,23.0,14.0,1
24605,21100894,1610612742.0,2011,Mavericks,Dallas,41.0,88.0,12.0,21.0,14.0,15.0,6.0,0
24606,21100894,1610612747.0,2011,Lakers,Los Angeles,42.0,93.0,7.0,18.0,21.0,27.0,7.0,0
24607,21100895,1610612738.0,2011,Celtics,Boston,39.0,80.0,5.0,15.0,11.0,17.0,14.0,1
24608,21100895,1610612766.0,2011,Hornets,Charlotte,32.0,79.0,3.0,13.0,15.0,20.0,11.0,1
24609,21100896,1610612737.0,2011,Hawks,Atlanta,29.0,72.0,5.0,22.0,23.0,31.0,12.0,1
24610,21100896,1610612761.0,2011,Raptors,Toronto,41.0,74.0,4.0,12.0,16.0,23.0,14.0,1
24611,21100897,1610612741.0,2011,Bulls,Chicago,39.0,91.0,5.0,17.0,17.0,23.0,19.0,1
24612,21100897,1610612765.0,2011,Pistons,Detroit,33.0,84.0,6.0,15.0,22.0,28.0,18.0,1
24613,21100898,1610612739.0,2011,Cavaliers,Cleveland,28.0,75.0,6.0,19.0,22.0,29.0,17.0,1
24614,21100898,1610612753.0,2011,Magic,Orlando,36.0,79.0,11.0,29.0,17.0,21.0,6.0,1
24615,21100899,1610612757.0,2011,Trail Blazers,Portland,40.0,76.0,16.0,32.0,7.0,10.0,17.0,0
24616,21100899,1610612758.0,2011,Kings,Sacramento,45.0,95.0,8.0,19.0,6.0,9.0,6.0,0
24617,21100900,1610612740.0,2011,Pelicans,New Orleans,32.0,73.0,3.0,13.0,21.0,21.0,15.0,0
24618,21100900,1610612763.0,2011,Grizzlies,Memphis,25.0,70.0,5.0,18.0,20.0,25.0,20.0,0
24619,21100901,1610612743.0,2011,Nuggets,Denver,41.0,83.0,4.0,16.0,15.0,21.0,16.0,0
24620,21100901,1610612745.0,2011,Rockets,Houston,32.0,87.0,10.0,26.0,12.0,20.0,17.0,0
24621,21100902,1610612737.0,2011,Hawks,Atlanta,39.0,80.0,6.0,21.0,25.0,36.0,9.0,1
24622,21100902,1610612761.0,2011,Raptors,Toronto,35.0,79.0,4.0,9.0,13.0,16.0,18.0,1
24623,21100903,1610612740.0,2011,Pelicans,New Orleans,26.0,77.0,1.0,11.0,22.0,25.0,12.0,1
24624,21100903,1610612766.0,2011,Hornets,Charlotte,23.0,76.0,1.0,16.0,20.0,30.0,12.0,1
24625,21100904,1610612753.0,2011,Magic,Orlando,48.0,90.0,11.0,18.0,6.0,6.0,11.0,0
24626,21100904,1610612755.0,2011,76ers,Philadelphia,40.0,80.0,9.0,18.0,11.0,15.0,8.0,0
24627,21100905,1610612750.0,2011,Timberwolves,Minnesota,32.0,87.0,7.0,25.0,17.0,25.0,10.0,0
24628,21100905,1610612754.0,2011,Pacers,Indiana,39.0,88.0,11.0,24.0,22.0,25.0,11.0,0
24629,21100906,1610612748.0,2011,Heat,Miami,36.0,71.0,6.0,18.0,23.0,27.0,13.0,1
24630,21100906,1610612751.0,2011,Nets,Brooklyn,41.0,82.0,5.0,16.0,11.0,16.0,13.0,1
24631,21100907,1610612741.0,2011,Bulls,Chicago,32.0,84.0,4.0,14.0,16.0,22.0,17.0,1
24632,21100907,1610612764.0,2011,Wizards,Washington,34.0,89.0,4.0,18.0,15.0,19.0,12.0,1
24633,21100908,1610612743.0,2011,Nuggets,Denver,38.0,80.0,9.0,18.0,20.0,29.0,13.0,1
24634,21100908,1610612745.0,2011,Rockets,Houston,40.0,94.0,8.0,29.0,14.0,17.0,12.0,1
24635,21100909,1610612742.0,2011,Mavericks,Dallas,42.0,98.0,14.0,34.0,23.0,25.0,15.0,0
24636,21100909,1610612762.0,2011,Jazz,Utah,41.0,95.0,12.0,28.0,29.0,37.0,19.0,0
24637,21100910,1610612756.0,2011,Suns,Phoenix,51.0,85.0,7.0,15.0,16.0,19.0,10.0,0
24638,21100910,1610612757.0,2011,Trail Blazers,Portland,41.0,89.0,8.0,21.0,17.0,23.0,14.0,0
24639,21100911,1610612746.0,2011,Clippers,Los Angeles,36.0,81.0,9.0,20.0,11.0,16.0,13.0,0
24640,21100911,1610612760.0,2011,Thunder,Oklahoma City,27.0,72.0,5.0,22.0,18.0,29.0,19.0,0
24641,21100912,1610612744.0,2011,Warriors,Golden State,38.0,93.0,8.0,20.0,15.0,17.0,16.0,1
24642,21100912,1610612759.0,2011,Spurs,San Antonio,36.0,92.0,12.0,27.0,36.0,43.0,14.0,1
24643,21100913,1610612754.0,2011,Pacers,Indiana,37.0,89.0,13.0,24.0,15.0,18.0,10.0,1
24644,21100913,1610612755.0,2011,76ers,Philadelphia,34.0,76.0,5.0,14.0,24.0,32.0,13.0,1
24645,21100914,1610612739.0,2011,Cavaliers,Cleveland,27.0,78.0,7.0,21.0,16.0,21.0,19.0,0
24646,21100914,1610612765.0,2011,Pistons,Detroit,45.0,75.0,8.0,18.0,18.0,20.0,12.0,0
24647,21100915,1610612738.0,2011,Celtics,Boston,36.0,66.0,11.0,21.0,27.0,34.0,11.0,0
24648,21100915,1610612752.0,2011,Knicks,New York,42.0,74.0,19.0,32.0,15.0,17.0,16.0,0
24649,21100916,1610612750.0,2011,Timberwolves,Minnesota,26.0,73.0,7.0,22.0,25.0,30.0,16.0,1
24650,21100916,1610612763.0,2011,Grizzlies,Memphis,40.0,91.0,5.0,13.0,6.0,11.0,11.0,1
24651,21100917,1610612747.0,2011,Lakers,Los Angeles,39.0,80.0,2.0,10.0,11.0,11.0,19.0,1
24652,21100917,1610612759.0,2011,Spurs,San Antonio,50.0,84.0,7.0,18.0,5.0,11.0,12.0,1
24653,21100918,1610612749.0,2011,Bucks,Milwaukee,42.0,93.0,5.0,19.0,23.0,27.0,10.0,0
24654,21100918,1610612764.0,2011,Wizards,Washington,49.0,88.0,7.0,13.0,16.0,25.0,10.0,0
24655,21100919,1610612741.0,2011,Bulls,Chicago,40.0,83.0,9.0,19.0,11.0,19.0,9.0,1
24656,21100919,1610612766.0,2011,Hornets,Charlotte,25.0,84.0,1.0,8.0,17.0,23.0,6.0,1
24657,21100920,1610612739.0,2011,Cavaliers,Cleveland,36.0,79.0,5.0,14.0,10.0,16.0,13.0,1
24658,21100920,1610612755.0,2011,76ers,Philadelphia,43.0,82.0,9.0,15.0,8.0,10.0,16.0,1
24659,21100921,1610612751.0,2011,Nets,Brooklyn,35.0,78.0,10.0,25.0,15.0,17.0,17.0,1
24660,21100921,1610612752.0,2011,Knicks,New York,36.0,83.0,13.0,35.0,19.0,24.0,9.0,1
24661,21100922,1610612737.0,2011,Hawks,Atlanta,42.0,85.0,8.0,28.0,24.0,29.0,7.0,0
24662,21100922,1610612765.0,2011,Pistons,Detroit,32.0,92.0,7.0,25.0,13.0,19.0,14.0,0
24663,21100923,1610612748.0,2011,Heat,Miami,40.0,76.0,7.0,17.0,9.0,15.0,14.0,0
24664,21100923,1610612761.0,2011,Raptors,Toronto,30.0,72.0,1.0,16.0,11.0,15.0,14.0,0
24665,21100924,1610612738.0,2011,Celtics,Boston,38.0,70.0,3.0,7.0,23.0,27.0,15.0,0
24666,21100924,1610612753.0,2011,Magic,Orlando,36.0,78.0,6.0,24.0,20.0,30.0,15.0,0
24667,21100925,1610612740.0,2011,Pelicans,New Orleans,29.0,60.0,2.0,7.0,31.0,38.0,22.0,0
24668,21100925,1610612763.0,2011,Grizzlies,Memphis,42.0,83.0,8.0,22.0,11.0,13.0,11.0,0
24669,21100926,1610612742.0,2011,Mavericks,Dallas,41.0,79.0,11.0,26.0,24.0,26.0,12.0,0
24670,21100926,1610612745.0,2011,Rockets,Houston,43.0,86.0,12.0,28.0,12.0,15.0,12.0,0
24671,21100927,1610612743.0,2011,Nuggets,Denver,36.0,73.0,5.0,18.0,21.0,26.0,15.0,1
24672,21100927,1610612746.0,2011,Clippers,Los Angeles,38.0,78.0,14.0,24.0,14.0,20.0,17.0,1
24673,21100928,1610612756.0,2011,Suns,Phoenix,34.0,83.0,6.0,20.0,23.0,32.0,14.0,1
24674,21100928,1610612760.0,2011,Thunder,Oklahoma City,36.0,80.0,6.0,16.0,31.0,34.0,13.0,1
24675,21100929,1610612758.0,2011,Kings,Sacramento,41.0,92.0,6.0,21.0,14.0,20.0,11.0,1
24676,21100929,1610612759.0,2011,Spurs,San Antonio,47.0,80.0,8.0,21.0,25.0,31.0,11.0,1
24677,21100930,1610612757.0,2011,Trail Blazers,Portland,31.0,79.0,6.0,20.0,23.0,29.0,17.0,1
24678,21100930,1610612762.0,2011,Jazz,Utah,38.0,80.0,10.0,17.0,26.0,32.0,14.0,1
24679,21100931,1610612744.0,2011,Warriors,Golden State,38.0,90.0,4.0,19.0,7.0,10.0,11.0,1
24680,21100931,1610612747.0,2011,Lakers,Los Angeles,37.0,79.0,4.0,16.0,21.0,28.0,14.0,1
24681,21100932,1610612749.0,2011,Bucks,Milwaukee,37.0,88.0,6.0,20.0,29.0,33.0,13.0,0
24682,21100932,1610612754.0,2011,Pacers,Indiana,43.0,91.0,7.0,17.0,25.0,32.0,9.0,0
24683,21100933,1610612750.0,2011,Timberwolves,Minnesota,34.0,73.0,3.0,15.0,20.0,28.0,12.0,1
24684,21100933,1610612765.0,2011,Pistons,Detroit,33.0,91.0,7.0,19.0,7.0,9.0,13.0,1
24685,21100934,1610612741.0,2011,Bulls,Chicago,25.0,70.0,2.0,16.0,20.0,28.0,13.0,0
24686,21100934,1610612748.0,2011,Heat,Miami,32.0,76.0,4.0,13.0,15.0,21.0,12.0,0
24687,21100935,1610612740.0,2011,Pelicans,New Orleans,41.0,87.0,4.0,20.0,19.0,24.0,15.0,0
24688,21100935,1610612745.0,2011,Rockets,Houston,37.0,89.0,11.0,31.0,14.0,25.0,10.0,0
24689,21100936,1610612746.0,2011,Clippers,Los Angeles,37.0,83.0,5.0,16.0,11.0,17.0,9.0,0
24690,21100936,1610612756.0,2011,Suns,Phoenix,33.0,74.0,9.0,24.0,18.0,24.0,15.0,0
